3.4902	5.27818	5.31579	5.25407	5.73625	5.29218	5.94393	5.27834	5.26607
3.5098	5.31193	5.34943	5.28792	5.7721	5.32617	5.98218	5.31209	5.29987
3.52941	5.34575	5.38315	5.32184	5.80804	5.36025	6.02053	5.34593	5.33374
3.54902	5.37965	5.41695	5.35584	5.84405	5.39441	6.05896	5.37984	5.36769
3.56863	5.41363	5.45083	5.38991	5.88012	5.42865	6.09743	5.41383	5.40171
3.58824	5.44769	5.48479	5.42407	5.91631	5.46297	6.13607	5.4479	5.43582
3.60784	5.48183	5.51882	5.4583	5.95255	5.49737	6.17476	5.48205	5.47
3.62745	5.51604	5.55294	5.49261	5.98887	5.53184	6.21353	5.51627	5.50427
3.64706	5.55033	5.58713	5.527	6.02529	5.5664	6.25242	5.55058	5.5386
3.66667	5.5847	5.6214	5.56146	6.06176	5.60104	6.29135	5.58496	5.57302
3.68627	5.61915	5.65574	5.596	6.09832	5.63575	6.33038	5.61942	5.60751
3.70588	5.65367	5.69017	5.63062	6.13495	5.67055	6.36947	5.65396	5.64208
3.72549	5.68827	5.72467	5.66531	6.17163	5.70541	6.40861	5.68857	5.67673
3.7451	5.72295	5.75925	5.70008	6.20843	5.74037	6.44791	5.72327	5.71145
3.76471	5.7577	5.7939	5.73492	6.24529	5.77539	6.48725	5.75804	5.74624
3.78431	5.79253	5.82863	5.76984	6.28221	5.81049	6.52666	5.79288	5.78112
3.80392	5.82743	5.86344	5.80484	6.31923	5.84568	6.5662	5.82781	5.81607
3.82353	5.86241	5.89832	5.83991	6.3563	5.88094	6.60578	5.86281	5.85109
3.84314	5.89747	5.93328	5.87505	6.39346	5.91627	6.64546	5.89788	5.88619
3.86275	5.9326	5.96832	5.91027	6.4307	5.95169	6.68524	5.93304	5.92137
3.88235	5.96781	6.00343	5.94557	6.468	5.98717	6.72506	5.96826	5.95662
3.90196	6.00309	6.03861	5.98093	6.50538	6.02274	6.76499	6.00357	5.99194
3.92157	6.03845	6.07387	6.01638	6.54284	6.05838	6.80498	6.03895	6.02734
3.94118	6.07388	6.10921	6.0519	6.58034	6.0941	6.84502	6.0744	6.06281
3.96078	6.10938	6.14462	6.08749	6.61797	6.12989	6.88522	6.10993	6.09836
3.98039	6.14496	6.1801	6.12315	6.65565	6.16576	6.92547	6.14554	6.13398
