    0.42727E+00    0.50770E+03
    0.43590E+00    0.48720E+03
    0.44471E+00    0.46768E+03
    0.45369E+00    0.44889E+03
    0.46286E+00    0.43057E+03
    0.47221E+00    0.41257E+03
    0.48174E+00    0.39513E+03
    0.49148E+00    0.37849E+03
    0.50141E+00    0.36280E+03
    0.51153E+00    0.34786E+03
    0.52187E+00    0.33345E+03
    0.53241E+00    0.31941E+03
    0.54317E+00    0.30585E+03
    0.55414E+00    0.29285E+03
    0.56533E+00    0.28047E+03
    0.57675E+00    0.26862E+03
    0.58840E+00    0.25723E+03
    0.60029E+00    0.24625E+03
    0.61242E+00    0.23569E+03
    0.62479E+00    0.22556E+03
    0.63741E+00    0.21587E+03
    0.65029E+00    0.20659E+03
    0.66342E+00    0.19769E+03
    0.67683E+00    0.18915E+03
    0.69050E+00    0.18095E+03
    0.70445E+00    0.17309E+03
    0.71868E+00    0.16556E+03
    0.73320E+00    0.15833E+03
    0.74801E+00    0.15140E+03
    0.76312E+00    0.14476E+03
    0.77854E+00    0.13840E+03
    0.79426E+00    0.13230E+03
    0.81031E+00    0.12646E+03
    0.82668E+00    0.12086E+03
    0.84338E+00    0.11550E+03
    0.86041E+00    0.11037E+03
    0.87780E+00    0.10545E+03
    0.89553E+00    0.10075E+03
    0.91362E+00    0.96245E+02
    0.93208E+00    0.91935E+02
    0.95091E+00    0.87811E+02
    0.97011E+00    0.83865E+02
    0.98971E+00    0.80090E+02
    0.10097E+01    0.76478E+02
    0.10301E+01    0.73024E+02
    0.10509E+01    0.69719E+02
    0.10721E+01    0.66559E+02
    0.10938E+01    0.63537E+02
    0.11159E+01    0.60647E+02
    0.11384E+01    0.57884E+02
    0.11614E+01    0.55242E+02
    0.11849E+01    0.52717E+02
    0.12088E+01    0.50303E+02
    0.12333E+01    0.47996E+02
    0.12582E+01    0.45791E+02
    0.12836E+01    0.43684E+02
    0.13095E+01    0.41670E+02
    0.13360E+01    0.39747E+02
    0.13630E+01    0.37909E+02
    0.13905E+01    0.36154E+02
    0.14186E+01    0.34477E+02
    0.14472E+01    0.32875E+02
    0.14765E+01    0.31346E+02
    0.15063E+01    0.29885E+02
    0.15367E+01    0.28491E+02
    0.15678E+01    0.27160E+02
    0.15994E+01    0.25889E+02
    0.16318E+01    0.24675E+02
    0.16647E+01    0.23518E+02
    0.16984E+01    0.22412E+02
    0.17327E+01    0.21358E+02
    0.17677E+01    0.20351E+02
    0.18034E+01    0.19391E+02
    0.18398E+01    0.18475E+02
    0.18770E+01    0.17601E+02
    0.19149E+01    0.16767E+02
    0.19536E+01    0.15972E+02
    0.19930E+01    0.15213E+02
    0.20333E+01    0.14490E+02
    0.20744E+01    0.13800E+02
    0.21163E+01    0.13142E+02
    0.21590E+01    0.12515E+02
    0.22026E+01    0.11917E+02
    0.22471E+01    0.11347E+02
    0.22925E+01    0.10804E+02
    0.23388E+01    0.10285E+02
    0.23861E+01    0.97916E+01
    0.24343E+01    0.93210E+01
    0.24835E+01    0.88725E+01
    0.25336E+01    0.84450E+01
    0.25848E+01    0.80377E+01
    0.26370E+01    0.76496E+01
    0.26903E+01    0.72799E+01
    0.27447E+01    0.69276E+01
    0.28001E+01    0.65920E+01
    0.28567E+01    0.62723E+01
    0.29144E+01    0.59678E+01
    0.29733E+01    0.56778E+01
    0.30333E+01    0.54016E+01
    0.30946E+01    0.51386E+01
    0.31571E+01    0.48881E+01
    0.32209E+01    0.46496E+01
    0.32860E+01    0.44225E+01
    0.33523E+01    0.42062E+01
    0.34201E+01    0.40004E+01
    0.34892E+01    0.38044E+01
    0.35596E+01    0.36178E+01
    0.36316E+01    0.34403E+01
    0.37049E+01    0.32712E+01
    0.37798E+01    0.31104E+01
    0.38561E+01    0.29573E+01
    0.39340E+01    0.28116E+01
    0.40135E+01    0.26729E+01
    0.40946E+01    0.25410E+01
    0.41773E+01    0.24155E+01
    0.42617E+01    0.22960E+01
    0.43478E+01    0.21824E+01
    0.44356E+01    0.20743E+01
    0.45252E+01    0.19715E+01
    0.46166E+01    0.18737E+01
    0.47099E+01    0.17806E+01
    0.48050E+01    0.16921E+01
    0.49021E+01    0.16079E+01
    0.50011E+01    0.15279E+01
    0.51021E+01    0.14518E+01
    0.52052E+01    0.13794E+01
    0.53104E+01    0.13105E+01
    0.54176E+01    0.12451E+01
    0.55271E+01    0.11828E+01
    0.56387E+01    0.11237E+01
    0.57526E+01    0.10674E+01
    0.58689E+01    0.10139E+01
    0.59874E+01    0.96309E+00
    0.61084E+01    0.91476E+00
